"Number","ProgramID","PartType","Quantity"
"55395762AE-A","1023","ASSEMBLY","0"
"68298618AC-B","1035","STAMPING","0"
"68298619AC-B","1035","STAMPING","0"
"68320439AB-A SERV","1035","PIA","0"
"68060261AB-B","1030","STAMPING","0"
"68051447AA-G","1030","STAMPING","0"
"68060260AB-B","1030","STAMPING","0"
"68051446AA-G","1030","STAMPING","0"
"68346528AB-A","1037","STAMPING","0"
"68346529AB-A","1037","STAMPING","0"
"05112986AA-B","1030","STAMPING","0"
"05112987AB-A","1030","STAMPING","0"
"04780903AE-A","1030","STAMPING","0"
"04780902AE-B","1030","STAMPING","0"
"68460502AB-A","1033","ASSEMBLY","0"
"68460503AB-A","1033","ASSEMBLY","0"
"68460507AB-A","1033","ASSEMBLY","0"
"68460506AB-A","1033","ASSEMBLY","0"
"68258410AA-E","1030","STAMPING","0"
"68418842AD-A","1030","ASSEMBLY","0"
"68418843AC-A","1030","ASSEMBLY","0"
"06512714AA","1037","PIA","0"
"05065274AA-D","1060","STAMPING","0"
"68104592AB-A","1024","STAMPING","0"
"68104597AC-A","1024","STAMPING","0"
"68276776AE-B","1036","ASSEMBLY","0"
"68276777AF-B","1036","ASSEMBLY","0"
"04389551AG-A","1024","ASSEMBLY","0"
"04389497AF-A","1024","ASSEMBLY","0"
"05115133AJ-B","1024","STAMPING","0"
"05008734AF-A","1024","ASSEMBLY","0"
"05008735AF-A","1024","ASSEMBLY","0"
"68104595AB-A","1024","STAMPING","0"
"68302563AA-C","1036","STAMPING","0"
"68308848AC-A","1036","ASSEMBLY","0"
"68276772AE-A","1036","ASSEMBLY","0"
"68276772AE-B","1036","ASSEMBLY","0"
"68276773AF-B","1036","ASSEMBLY","0"
"68308847AB-A","1036","ASSEMBLY","0"
"55256779AC-D","1021","ASSEMBLY","0"
"68436803AD-A","1030","ASSEMBLY","0"
"68436802AD-A","1030","ASSEMBLY","0"
"68436802AD-D","1030","ASSEMBLY","0"
"68436011AB-B","1030","ASSEMBLY","0"
"68436010AB-C","1030","ASSEMBLY","0"
"68436011AB-C","1030","ASSEMBLY","0"
"68053471AA-A","1023","ASSEMBLY","0"
"68194128AD-A","1030","ASSEMBLY","0"
"06507556AA","1030","PIA","0"
"05056262AA-A","1030","STAMPING","0"
"05056263AA-A","1030","STAMPING","0"
"04780928AE-A","1030","PIA","0"
"04780929AE-A","1030","PIA","0"
"05065356AC-A","1030","STAMPING","0"
"05065142AF-C","1030","PIA","0"
"05065143AF-C","1030","PIA","0"
"68087133AB-A","1030","STAMPING","0"
"68087132AB-A","1030","STAMPING","0"
"1F70-65-500","0020","STAMPING","0"
"1F71-65-400","0020","STAMPING","0"
"1F21-65-400","0020","STAMPING","0"
"1F21-65-500","0020","STAMPING","0"
"1F70-65-400","0020","STAMPING","0"
"1F71-65-500","0020","STAMPING","0"
"68196978AA-A","1032","STAMPING","0"
"68196979AA-A","1032","STAMPING","0"
"04719710AC-A","1018","ASSEMBLY","0"
"04719711AC-A","1018","ASSEMBLY","0"
"68227629AC-A","1033","ASSEMBLY","0"
"68234003AG-A","1033","ASSEMBLY","0"
"68234002AG-A","1033","ASSEMBLY","0"
"05054008AD-A","1018","ASSEMBLY","0"
"05054009AD-A","1018","ASSEMBLY","0"
"04719612AF-A","1018","ASSEMBLY","0"
"04719613AG-A","1018","ASSEMBLY","0"
"05054011AA-E","1018","ASSEMBLY","0"
"68222966AD-A","1030","ASSEMBLY","0"
"68175005AI-A","1030","ASSEMBLY","0"
"CS95594","1030","PIA","0"
"CS95595","1030","PIA","0"
"68462980AA-A","1030","ASSEMBLY","0"
"68462981AA-A","1030","ASSEMBLY","0"
"68045533AB-A","1030","ASSEMBLY","0"
"05112874AB-A","1030","STAMPING","0"
"05112897AC-A","1030","STAMPING","0"
"05112875AB-A","1030","STAMPING","0"
"05112896AD-B","1030","STAMPING","0"
"05112897AD-B","1030","STAMPING","0"
"68258411AA-E","1030","STAMPING","0"
"68320400AB-D","1030","ASSEMBLY","0"
"68320401AB-D","1030","ASSEMBLY","0"
"68422950AC-A","1030","ASSEMBLY","0"
"68504492AA-A","1030","ASSEMBLY","0"
"68418843AD-A","1030","ASSEMBLY","0"
"68320400AB-F","1030","ASSEMBLY","0"
"68320401AB-F","1030","ASSEMBLY","0"
"68045533AD-A","1030","ASSEMBLY","0"
"68037870AK-A","1030","ASSEMBLY","0"
"68037698AH-B","1030","ASSEMBLY","0"
"68037870AK-B","1030","ASSEMBLY","0"
"68418843AC-B","1030","ASSEMBLY","0"
"05112888AB-B","1030","STAMPING","0"
"05112889AB-B","1030","STAMPING","0"
"68423818AE-A","1030","ASSEMBLY","0"
"68495502AA-A","1030","ASSEMBLY","0"
"68495503AA-A","1030","ASSEMBLY","0"
"68423819AE-A","1030","ASSEMBLY","0"
"68175004AJ-A","1030","ASSEMBLY","0"
"68175005AJ-A","1030","ASSEMBLY","0"
"68037746AJ-A","1030","STAMPING","0"
"68037747AJ-A","1030","STAMPING","0"
"68037738AJ-A","1030","ASSEMBLY","0"
"68037739AJ-A","1030","ASSEMBLY","0"
"68037766AJ-A","1030","ASSEMBLY","0"
"68058678AJ-A","1030","ASSEMBLY","0"
"68058679AJ-A","1030","ASSEMBLY","0"
"68037580AL-A","1030","ASSEMBLY","0"
"68037581AL-A","1030","ASSEMBLY","0"
"68436803AB-A","1030","ASSEMBLY","0"
"68214280AJ-A","1030","ASSEMBLY","0"
"68214280AJ-B","1030","ASSEMBLY","0"
"68214281AJ-B","1030","ASSEMBLY","0"
"68418850AD-B","1030","ASSEMBLY","0"
"68418850AE-A","1030","ASSEMBLY","0"
"68418851AE-A","1030","ASSEMBLY","0"
"68418850AE-B","1030","ASSEMBLY","0"
"68418851AE-B","1030","ASSEMBLY","0"
"68427328AD-A","1030","ASSEMBLY","0"
"68427329AD-A","1030","ASSEMBLY","0"
"68214244AF-B","1030","STAMPING","0"
"68214245AF-B","1030","STAMPING","0"
"68239634AG-B","1030","ASSEMBLY","0"
"68239635AG-B","1030","ASSEMBLY","0"
"68427332AC-B","1030","ASSEMBLY","0"
"68427333AC-B","1030","ASSEMBLY","0"
"68427329AC-C","1030","ASSEMBLY","0"
"68433230AB-B","1030","STAMPING","0"
"68433231AB-B","1030","STAMPING","0"
"68435940AB-B","1030","STAMPING","0"
"68435941AB-B","1030","STAMPING","0"
"68422951AA-A","1030","ASSEMBLY","0"
"17519-TR0 -A000","6002","STAMPING","0"
"22808297","2007","STAMPING","0"
"22819389","2007","STAMPING","0"
"22781087","2007","STAMPING","0"
"22867321","2007","ASSEMBLY","0"
"22867322","2007","ASSEMBLY","0"
"92195040","2007","STAMPING","0"
"92195041","2007","STAMPING","0"
"22867317","2007","ASSEMBLY","0"
"22867318","2007","ASSEMBLY","0"
"22818704","2007","STAMPING","0"
"22818705","2007","ASSEMBLY","0"
"22818706","2007","ASSEMBLY","0"
"22819390","2007","STAMPING","0"
"92193187","2007","STAMPING","0"
"92228914","2007","ASSEMBLY","0"
"92193186","2007","STAMPING","0"
"92240941","2007","ASSEMBLY","0"
"92240942","2007","ASSEMBLY","0"
"22818703","2007","STAMPING","0"
"22829705","2007","ASSEMBLY","0"
"22829706","2007","ASSEMBLY","0"
"23125844","2007","ASSEMBLY","0"
"22751901","2007","ASSEMBLY","0"
"22751902","2007","ASSEMBLY","0"
"15930198","2005","STAMPING","0"
"22732156","2005","STAMPING","0"
"99000054","2005","ASSEMBLY","0"
"84076673","2019","ASSEMBLY","0"
"84090509","2019","ASSEMBLY","0"
"84437288","2019","ASSEMBLY","0"
"84810219","2019","ASSEMBLY","0"
"84341186","2019","ASSEMBLY","0"
"23218871","2009","STAMPING","0"
"23218872","2009","STAMPING","0"
"22842233","2008","STAMPING","0"
"22842234","2008","STAMPING","0"
"22783133","2008","STAMPING","0"
"23218870","2008","STAMPING","0"
"25897355","2008","STAMPING","0"
"84437282","2019","STAMPING","0"
"84437284","2019","ASSEMBLY","0"
"84437286","2019","ASSEMBLY","0"
"22981654","2008","ASSEMBLY","0"
"23218869","2008","STAMPING","0"
"23124788","2008","STAMPING","0"
"25862234","2008","STAMPING","0"
"22873058","2008","ASSEMBLY","0"
"22873059","2008","STAMPING","0"
"84167561","2019","ASSEMBLY","0"
"20838799","2008","STAMPING","0"
"25799817","2005","STAMPING","0"
"25799818","2005","STAMPING","0"
"22981655","2008","STAMPING","0"
"96901877","2014","STAMPING","0"
"96901878","2014","STAMPING","0"
"23125845","2007","STAMPING","0"
"22751283","2009","STAMPING","0"
"22751284","2009","STAMPING","0"
"92208138","2007","STAMPING","0"
"96894851","2014","STAMPING","0"
"96894852","2014","STAMPING","0"
"95057219","2014","ASSEMBLY","0"
"94517175","2014","ASSEMBLY","0"
"94517176","2014","ASSEMBLY","0"
"95394973","2014","ASSEMBLY","0"
"95394972","2014","ASSEMBLY","0"
"95024182","2014","STAMPING","0"
"95024183","2014","STAMPING","0"
"95040121","2014","ASSEMBLY","0"
"95929790","2014","ASSEMBLY","0"
"95366521","2014","ASSEMBLY","0"
"95366524","2014","ASSEMBLY","0"
"23159506","2015","ASSEMBLY","0"
"23168443","2015","ASSEMBLY","0"
"94576258","2010","STAMPING","0"
"94576259","2010","STAMPING","0"
"96845397","2010","STAMPING","0"
"96845645","2010","STAMPING","0"
"96845646","2010","STAMPING","0"
"95985922","2010","STAMPING","0"
"95985923","2010","STAMPING","0"
"96845611","2010","STAMPING","0"
"96845528","2010","STAMPING","0"
"96845533","2010","STAMPING","0"
"96845612","2010","STAMPING","0"
"PG3GBF106A64LB","0046","STAMPING","0"
"PG3GBF106A65LB","0046","STAMPING","0"
"83241-T20 -A000-H1-00H1","6002","Stamping","0"
"83241-T20 -A100-H1-00H1","6002","Stamping","0"
"68224379AC-A","1030","ASSEMBLY","0"
"66521-TX6 -H000","6002","STAMPING","0"
"66721-TX6 -H000","6002","STAMPING","0"
"68037767AJ-A","1030","ASSEMBLY","0"
"68065846AA-B","1030","PIA","0"
"68065847AB-A","1030","PIA","0"
"68320438AB-A SERV","1035","PIA","0"
"68320436AB","1035","PIA","0"
"863802000101","1023","ASSEMBLY","0"
"55359578AA-B","1022","STAMPING","342000"
"55359741AA-A","1022","PIA","342000"
"7T43-78617C38-AD","0031","STAMPING","0"
"8A4Z-9N077-B","0033","STAMPING","0"
"F2GZ-5A204-A","0040","ASSEMBLY","0"
"F2GZ-5A204-B","0040","ASSEMBLY","0"
"7T4Z-78617C90-A","0031","ASSEMBLY","0"
"8A8Z-17A750-A","0033","ASSEMBLY","0"
"8A8Z-17A751-A","0033","ASSEMBLY","0"
"F2GZ-17A750-A","0040","ASSEMBLY","0"
"F2GZ-17A751-A","0040","ASSEMBLY","0"
"AA8Z-74045B32-A","0033","ASSEMBLY","0"
"K2GZ-17A750-A","0040","ASSEMBLY","0"
"7W7Z-16005-A","0013","ASSEMBLY","0"
"7W7Z-16006-A","0013","ASSEMBLY","0"
"8A8Z-7440320-A","0033","ASSEMBLY","0"
"8A8Z-7410608-A","0033","ASSEMBLY","0"
"BT4Z-16154-A","0031","ASSEMBLY","0"
"BT4Z-16155-A","0031","ASSEMBLY","0"
"AE9Z-7411251-A","0036","STAMPING","0"
"BT4Z-7810124-A","0031","ASSEMBLY","0"
"BT4Z-7811323-A","0031","ASSEMBLY","0"
"BB5Z-7411250-A","0038","STAMPING","0"
"FA1Z-5845114-A","0042","ASSEMBLY","0"
"FT4Z-5845115-C","0040","ASSEMBLY","0"
"K2GZ-5810124-A","0040","ASSEMBLY","0"
"K2GZ-5810125-A","0040","ASSEMBLY","0"
"F37Z-13280A59-A","0004","STAMPING","342000"
"F67Z13280A58-BA","0004","STAMPING","342000"
"6F2Z-16005-AA","0027","ASSEMBLY","0"
"6F2Z-16006-AA","0027","ASSEMBLY","0"
"7A2Z-7840700-A","0032","ASSEMBLY","0"
"7T4Z-16154-B","0031","ASSEMBLY","0"
"7T4Z-16155-B","0031","ASSEMBLY","0"
"8A8Z-7441021-A","0033","ASSEMBLY","0"
"9L3Z-8340700-A","0028","ASSEMBLY","0"
"AT4Z-7811323-B","0031","ASSEMBLY","0"
"GT4Z-5841021-A","0040","ASSEMBLY","0"
"GT4Z-5841020-A","0040","ASSEMBLY","0"
"XW4Z-10A705-AA","0015","PIA","0"
"YS4Z-7447043-AA","0023","STAMPING","0"
"4L5Z-9927840-AA","0020","STAMPING","0"
"4L5Z-9927841-AA","0020","STAMPING","0"
"7T4Z-78101C16-A","0031","ASSEMBLY","0"
"7T4Z-7810456-A","0031","ASSEMBLY","0"
"7T4Z-7810457-A","0031","ASSEMBLY","0"
"7T4Z-7810970-A","0031","ASSEMBLY","0"
"8S4Z-6328364-A","0023","STAMPING","0"
"8A8Z-7410124-A","0033","ASSEMBLY","0"
"8A8Z-7410125-A","0033","ASSEMBLY","0"
"8A8Z-7411250-A","0033","STAMPING","0"
"8A8Z-7441020-A","0033","ASSEMBLY","0"
"8A8Z-74102B40-A","0033","STAMPING","0"
"8A8Z-74102B41-A","0033","STAMPING","0"
"8A8Z-74104A70-A","0033","STAMPING","0"
"8A8Z-74104A71-A","0033","STAMPING","0"
"7T4Z-7810928-B","0031","ASSEMBLY","0"
"9T4Z-7810124-B","0031","ASSEMBLY","0"
"9T4Z-7810125-B","0031","ASSEMBLY","0"
"AE9Z-74101C16-A","0036","ASSEMBLY","0"
"AE9Z-7410608-A","0036","ASSEMBLY","0"
"AE9Z-74101C42-B","0033","PIA","0"
"AE9Z-74101C43-B","0033","PIA","0"
"AE9Z-7410928-A","0036","ASSEMBLY","0"
"BT4Z-7810716-A","0031","ASSEMBLY","0"
"BT4Z-7810125-A","0031","ASSEMBLY","0"
"BA8Z-7441055-A","0033","STAMPING","0"
"DA8Z-7410716-A","0033","ASSEMBLY","0"
"CA8Z-5410456-A","0033","ASSEMBLY","0"
"FR3Z-6301610-C","0029","ASSEMBLY","0"
"FR3Z-63020B74-A","0029","ASSEMBLY","0"
"F2GZ-5810780-A","0040","STAMPING","0"
"FT4Z-5802508-A","0040","STAMPING","0"
"FT4Z-5802509-A","0040","STAMPING","0"
"F2GZ-5810126-A","0040","STAMPING","0"
"F2GZ-5810127-A","0040","STAMPING","0"
"FT4Z-58513A08-A","0040","STAMPING","0"
"FT4Z-58513A09-A","0040","STAMPING","0"
"FA1Z-5802508-A","0042","STAMPING","0"
"FA1Z-5802509-A","0042","STAMPING","0"
"FA1Z-58513A08-A","0042","STAMPING","0"
"FA1Z-5851186-A","0042","ASSEMBLY","0"
"FA1Z-5851187-A","0042","ASSEMBLY","0"
"FA1Z-58513A09-A","0042","STAMPING","0"
"GT4Z-5851186-A","0040","ASSEMBLY","0"
"GT4Z-5851187-A","0040","ASSEMBLY","0"
"FA1Z-5851186-B","0042","ASSEMBLY","0"
"FA1Z-5851187-B","0042","ASSEMBLY","0"
"FA1Z-5841020-B","0042","ASSEMBLY","0"
"FA1Z-5841021-B","0042","ASSEMBLY","0"
"G3GZ-54101T00-A","0043","STAMPING","0"
"G3GZ-54101T00-B","0043","STAMPING","0"
"G3GZ-5410780-C","0043","STAMPING","0"
"G3GZ-541113A98-B","0043","STAMPING","0"
"G3GZ-5411160-A","0043","STAMPING","0"
"G3GZ-54106A95-B","0043","STAMPING","0"
"G3GZ-5410786-A","0043","STAMPING","0"
"G3GZ-99107A94-A","0043","PIA","0"
"G3GZ-99107A95-A","0043","PIA","0"
"G3GZ-17C913-A","0043","ASSEMBLY","0"
"G3GZ-5410456-B","0043","ASSEMBLY","0"
"G3GZ-5410457-B","0043","ASSEMBLY","0"
"G3GZ-5A204-A","0043","ASSEMBLY","0"
"G3GZ-5A204-B","0043","ASSEMBLY","0"
"G3GZ-5410124-B","0043","ASSEMBLY","0"
"G3GZ-5410125-B","0043","ASSEMBLY","0"
"E1GZ-58101W06-A","0040","STAMPING","0"
"E1GZ-58101W07-A","0040","STAMPING","0"
"G3GZ-54106A94-B","0043","STAMPING","0"
"G3GZ-54113A98-B","0043","STAMPING","0"
"K2GZ-5A204-A","0040","ASSEMBLY","0"
"BA8Z-7410692-A","0033","Assembly","0"
"BA8Z-7411160-C","0033","Assembly","0"
"8A8Z-7411215-A","0033","Assembly","0"
"K2GZ-5A204-B","0040","ASSEMBLY","0"
"CA8Z-7441054-A","0033","STAMPING","0"
"FT4Z-5845114-A","0040","ASSEMBLY","0"
"FA1Z-5845115-A","0042","ASSEMBLY","0"
"G3GZ-17C897-A","0043","ASSEMBLY","0"
"K2GZ-17A751-A","0040","ASSEMBLY","0"
"KT4Z-5845114-A","0040","ASSEMBLY","0"
"KT4Z-5845115-C","0040","ASSEMBLY","0"
"F1TZ-7861238A","0001","ASSEMBLY","0"
"F87Z13280A58-BA","0007","STAMPING","0"
"F87Z13280A59-BA","0005","STAMPING","342000"
"XF2Z-1626684-AA","0022","STAMPING","0"
"XW4Z-5411250-AA","0015","STAMPING","0"
"XW4Z-5411251-AA","0015","STAMPING","0"
"1W6Z-7611250-AA","0024","STAMPING","0"
"1W6Z-7611251-AA","0024","STAMPING","0"
"3F2Z-17226A20-BA","0027","ASSEMBLY","0"
"3F2Z-17226A21-BA","0027","ASSEMBLY","0"
"3L2Z-3511135-AA","0026","ASSEMBLY","0"
"6F2Z-17226A20-AA","0027","ASSEMBLY","0"
"6F2Z-17226A21-AA","0027","ASSEMBLY","0"
"W711720-S439","0031","PIA","0"
"7T4Z-7810716-A","0031","ASSEMBLY","0"
"8S4Z-6328365-A","0023","STAMPING","0"
"8A8Z-7410457-A","0033","ASSEMBLY","0"
"8A8Z-7411251-A","0033","STAMPING","0"
"8A8Z-74102B41-B","0033","STAMPING","0"
"BA8Z-7441054-A","0033","STAMPING","0"
"4L3Z-8343121-AA","0028","STAMPING","0"
"7T4Z-9A072-A","0031","PIA","0"
"8A8Z-74045B34-B","0033","ASSEMBLY","0"
"7T4Z-7810716-B","0031","ASSEMBLY","0"
"3F2Z-16612-AA","0027","ASSEMBLY","0"
"4L5Z-9927840-DA","0020","STAMPING","0"
"63210-3S5A-A000-H1","6004","ASSEMBLY","0"
"L1MB-S101W23-HK","0047","ASSEMBLY","342000"
"L1MB-S101W22-AK","0047","ASSEMBLY","342000"
"L1MB-S101W22-HL","0047","ASSEMBLY","342000"
"F87B-9927886-AB","0020","STAMPING","0"
"F87B-9927887-AB","0020","STAMPING","0"
"4L54-99278A98-AA","0020","STAMPING","0"
"4L54-99278A98-DA","0020","STAMPING","0"
"4L54-99278A99-AA","0020","STAMPING","0"
"4L54-99278A99-DA","0020","STAMPING","0"
"F67B13278A25-BA","0006","STAMPING","0"
"F67B13278A24-BB","0006","STAMPING","0"
"8S43-6328365-AL","0023","STAMPING","0"
"9L34-18613C32-AA","0035","ASSEMBLY","0"
"WSS-M4G348-A3","0022","PIA","0"
"7T43-78101C16-AM","0031","ASSEMBLY","0"
"7T43-7810934-AD","0031","ASSEMBLY","0"
"7T43-78104K06-AS","0031","ASSEMBLY","0"
"7T43-7810979-AH","0031","ASSEMBLY","0"
"BT43-7811368-AB","0031","ASSEMBLY","0"
"BT43-78105A12-AD","0031","ASSEMBLY","0"
"BT43-78105A13-AD","0031","ASSEMBLY","0"
"BT43-16B044-AE","0031","ASSEMBLY","0"
"BT43-16B045-AE","0031","ASSEMBLY","0"
"8A83-7441020-AP","0033","ASSEMBLY","0"
"8A83-7441021-AS","0033","ASSEMBLY","0"
"F2GB-R10780-AA","0040","STAMPING","0"
"FT4B-R02508-AB","0040","STAMPING","0"
"FT4B-R02509-AB","0040","STAMPING","0"
"F2GB-R10692-AA","0040","ASSEMBLY","0"
"G2GB-R16H004-AB","0040","ASSEMBLY","0"
"DA83-7411215-AJ","0033","ASSEMBLY","0"
"DE93-7411215-AH","0036","ASSEMBLY","0"
"FA1B-R41021-AJ","0042","ASSEMBLY","0"
"FA1B-R02508-AH","0042","STAMPING","0"
"FA1B-R02509-AH","0042","STAMPING","0"
"F2GB-R10638-AB","0040","ASSEMBLY","0"
"HA1B-R41020-AA","0042","ASSEMBLY","0"
"F2GB-R10124-AM","0040","ASSEMBLY","0"
"F2GB-R10125-AP","0040","ASSEMBLY","0"
"K2GB-R16H004-AA","0040","ASSEMBLY","0"
"K2GB-R16H004-LA","0040","ASSEMBLY","0"
"GT4B-R41020-AK","0040","ASSEMBLY","0"
"GT4B-R41021-AL","0040","ASSEMBLY","0"
"FT4B-R45100-AM","0040","ASSEMBLY","0"
"FT4B-R45101-AM","0040","ASSEMBLY","0"
"FA1B-R50230-AR","0042","ASSEMBLY","0"
"F2GB-R10906-AA","0040","ASSEMBLY","0"
"KT4B-R204A12-AD","0040","ASSEMBLY","0"
"KT4B-R204A13-AD","0040","ASSEMBLY","0"
"FA1B-R45100-AL","0042","ASSEMBLY","0"
"FA1B-R45101-AM","0042","ASSEMBLY","0"
"K2GB-R10124-AD","0040","ASSEMBLY","0"
"K2GB-R10125-AB","0040","ASSEMBLY","0"
"KT4B-R45100-AF","0040","ASSEMBLY","0"
"KT4B-R45101-AK","0040","ASSEMBLY","0"
"KT4B-R204A12-AE","0040","ASSEMBLY","0"
"KT4B-R204A13-AE","0040","ASSEMBLY","0"
"FA1B-R204A12-AT","0042","ASSEMBLY","0"
"FA1B-R204A13-AT","0042","ASSEMBLY","0"
"7T43-9T325-AB","0031","STAMPING","0"
"YF22-1622486-AA","0027","PIA","0"
"YL34-15602A04-AA","0010","ASSEMBLY","0"
"YL34-15602A05-AA","0010","ASSEMBLY","0"
"F65B15278B10-AD+","0010","STAMPING","0"
"F65B15278B11-AD+","0010","STAMPING","0"
"66521-TV9 -A000","6002","STAMPING","0"
"60630-TV9 -A001","6002","ASSEMBLY","0"
"13013AE-BGM","1031","STAMPING","0"
"13014AD-BGM","1031","STAMPING","0"
"13221AD-BGM","1031","STAMPING","0"
"13222AD-BGM","1031","STAMPING","0"
"C071R","1028","PIA","0"
"13203AD-BGM","1031","STAMPING","0"
"5F93-74605A40-AA","0033","PIA","0"
"8A83-74104A70-AA","0037","STAMPING","0"
"8A83-7410530-AC","0038","PIA","0"
"8A83-7410531-AC","0038","PIA","0"
"8A83-7410272-AB","0033","STAMPING","0"
"8A83-7410273-AB","0033","STAMPING","0"
"AE93-74102B90-AA","0033","PIA","0"
"AE93-74102B91-AA","0033","PIA","0"
"AA53-5894-AA","0038","STAMPING","0"
"AA53-5895-AA","0038","STAMPING","0"
"BB53-7411250-AA","0038","STAMPING","0"
"AE93-7411251-AG","0038","STAMPING","0"
"8A83-9028-AB","0038","STAMPING","0"
"8A83-7410786-AE","0033","STAMPING","0"
"8A83-5894-AD","0038","STAMPING","0"
"8A83-5895-AD","0038","STAMPING","0"
"8A83-74102B40-AD","0038","STAMPING","0"
"8A83-74102B41-AD","0038","STAMPING","0"
"BA83-7441083-AA","0038","STAMPING","0"
"CA83-7441082-AB","0038","STAMPING","0"
"L1MB-S112A36-AC","0047","ASSEMBLY","342000"
"L1MB-S107A20-AC","0047","ASSEMBLY","342000"
"L1MB-S107A21-AC","0047","ASSEMBLY","342000"
"L1MB-S10126-AG","0047","ASSEMBLY","342000"
"L1MB-S10127-AE","0047","ASSEMBLY","342000"
"L1MB-S112A37-AE","0047","ASSEMBLY","342000"
"L1MB-S10456-AG","0047","ASSEMBLY","342000"
"L1MB-S10457-AG","0047","ASSEMBLY","342000"
"8A83-74104A71-AA","0037","STAMPING","0"
"8A83-17C901-AD","0038","STAMPING","0"
"8A83-17C930-AC","0038","ASSEMBLY","0"
"8A83-17C931-AC","0038","ASSEMBLY","0"
"E6162AG","2016","STAMPING","0"
"1W63-7611215-AD","0024","ASSEMBLY","0"
"1W63-7611250-AC","0024","STAMPING","0"
"1W63-7611251-AC","0024","STAMPING","0"
"A4518AB","2012","STAMPING","0"
"E6126AD","2012","STAMPING","0"
"E6127AD","2012","STAMPING","0"
"K1016AD","1029","STAMPING","0"
"E6333AD","2012","STAMPING","0"
"A1037AE","2012","STAMPING","0"
"A1074AE","2012","STAMPING","0"
"K1011AF","1029","STAMPING","0"
"K1012AF","1029","STAMPING","0"
"G5063AG","0050","STAMPING","0"
"G5012AG","0050","STAMPING","0"
"9M81-5402500-AH","5001","ASSEMBLY","0"
"AM81-5402501-AA","5001","ASSEMBLY","0"
"FR3B-63017A84-AG","0029","ASSEMBLY","0"
"G3GB-F11215-AY","0043","ASSEMBLY","0"
"84076673AP","2019","ASSEMBLY","0"
"66521-TV9 -A001","6002","STAMPING","0"
"66721-TV9 -A001","6002","STAMPING","0"
"DAMAGED RACK","DEF","RACK","0"
"L1MB-S101W23-AP","0047","ASSEMBLY","342000"
"L1MB-S101W23-AR","0047","ASSEMBLY","342000"
"66721-TV9 -A000","6002","STAMPING","0"
"66521-TR0 -A100","6002","STAMPING","0"
"66721-TR0 -A100","6002","STAMPING","0"
"60630-TR2 -A000","6002","ASSEMBLY","0"
"18035-IOSL1","6001","STAMPING","0"
"18037-IOSL1","6001","STAMPING","0"
"62179","0052","STAMPING","0"
"8069AD","2011","STAMPING","0"
"7214AD","2011","STAMPING","0"
"7216AD","2011","STAMPING","0"
"7233AD","2011","STAMPING","0"
"7234AD","2011","STAMPING","0"
"7224AD","2011","STAMPING","0"
"7249AD","2011","STAMPING","0"
"8138AF","2011","STAMPING","0"
"13300AB","1028","STAMPING","0"
"13279AC","1028","STAMPING","0"
"13309AD","1028","STAMPING","0"
"13013AE","1028","STAMPING","0"
"13014AD","1028","STAMPING","0"
"13221AD","1028","STAMPING","0"
"13222AD","1028","STAMPING","0"
"38277AA","1028","STAMPING","0"
"38279AA","1028","STAMPING","0"
"38281AA","1028","STAMPING","0"
"38283AA","1028","STAMPING","0"
"38300AA","1028","STAMPING","0"
"38301AA","1028","STAMPING","0"
"38306AA","1028","STAMPING","0"
"38221AA","1028","STAMPING","0"
"38222AA","1028","STAMPING","0"
"38221AB","1028","STAMPING","0"
"38222AB","1028","STAMPING","0"
"38437AE","1028","STAMPING","0"
"38438AE","1028","STAMPING","0"
"38821AA","1028","STAMPING","0"
"38822AA","1028","STAMPING","0"
"38309AC","1028","STAMPING","0"
"47009AH","0048","STAMPING","0"
"47010AJ","0048","STAMPING","0"
"47011AF","0048","STAMPING","0"
"47012AF","0048","STAMPING","0"
"47013AK","0048","STAMPING","0"
"47014AJ","0048","STAMPING","0"
"47015AH","0048","STAMPING","0"
"47016AH","0048","STAMPING","0"
"47004AI","0048","STAMPING","0"
"47005AI","0048","STAMPING","0"
"47006AK","0048","STAMPING","0"
"47007AK","0048","STAMPING","0"
"50013AF","0049","STAMPING","0"
"50014AF","0049","STAMPING","0"
"50010AG","0049","STAMPING","0"
"50011AG","0049","Stamping","0"
"50012AG","0049","Stamping","0"
"50471AE","0049","STAMPING","0"
"50462AF","0049","STAMPING","0"
"50005AK","0049","Stamping","0"
"50006AN","0049","Stamping","0"
"50004AN","0049","Stamping","0"
"50009AJ","0049","STAMPING","0"
"50010AH","0049","STAMPING","0"
"50007AM","0049","Stamping","0"
"DC-04780925AC","1030","STAMPING","0"
"DC-05065274AA","1030","STAMPING","0"
"DC-04780924AC","1030","STAMPING","0"
"E1GB-R100K39-AA","0040","STAMPING","0"
"F2GB-R108K40-AA","0040","STAMPING","0"
"F2GB-R108K41-AA","0040","STAMPING","0"
"FA1B-R278E26-AE","0042","PIA","0"
"K2GB-R100A96-AB","0040","ASSEMBLY","0"
"F65B-9900337-AA","0010","STAMPING","0"
"7L34-18250A16-AA","0028","ASSEMBLY","0"
"7L34-18250A17-AA","0028","ASSEMBLY","0"
"F65B-9900336-AA","0010","STAMPING","0"
"9L34-18250A16-AF","0035","ASSEMBLY","0"
"9L34-18250A17-AF","0035","ASSEMBLY","0"
"AR33-63017A84-AD","0029","ASSEMBLY","0"
"66721-TR6 -A500","6002","STAMPING","0"
